cost_model,date,delta1_expiration_sessions,delta2_enabled,delta3_enabled,portfolio,reason,symbol,variant_id
zero,2022-01-18,,False,False,current_1pct,max_new_trades_per_day,MPC,d1_off_d2_off_d3_off
zero,2022-01-18,,False,False,current_1pct,already_held_or_pending,SLB,d1_off_d2_off_d3_off
zero,2022-01-18,,False,False,current_1pct,max_new_trades_per_day,BA,d1_off_d2_off_d3_off
zero,2022-01-18,,False,False,current_1pct,already_held_or_pending,CVX,d1_off_d2_off_d3_off
zero,2022-01-18,,False,False,current_1pct,max_new_trades_per_day,DVN,d1_off_d2_off_d3_off
zero,2022-01-18,,False,False,current_1pct,max_new_trades_per_day,GE,d1_off_d2_off_d3_off
zero,2022-01-18,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-01-20,,False,False,current_1pct,max_new_trades_per_day,PEP,d1_off_d2_off_d3_off
zero,2022-01-26,,False,False,current_1pct,max_new_trades_per_day,EOG,d1_off_d2_off_d3_off
zero,2022-01-26,,False,False,current_1pct,max_new_trades_per_day,LMT,d1_off_d2_off_d3_off
zero,2022-01-26,,False,False,current_1pct,max_new_trades_per_day,SLB,d1_off_d2_off_d3_off
zero,2022-01-26,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-01-26,,False,False,current_1pct,max_new_trades_per_day,XOM,d1_off_d2_off_d3_off
zero,2022-01-27,,False,False,current_1pct,already_held_or_pending,COP,d1_off_d2_off_d3_off
zero,2022-02-02,,False,False,current_1pct,max_new_trades_per_day,KO,d1_off_d2_off_d3_off
zero,2022-02-02,,False,False,current_1pct,max_new_trades_per_day,MSFT,d1_off_d2_off_d3_off
zero,2022-02-03,,False,False,current_1pct,max_new_trades_per_day,BAC,d1_off_d2_off_d3_off
zero,2022-02-03,,False,False,current_1pct,max_new_trades_per_day,JPM,d1_off_d2_off_d3_off
zero,2022-02-03,,False,False,current_1pct,max_new_trades_per_day,KO,d1_off_d2_off_d3_off
zero,2022-02-03,,False,False,current_1pct,max_new_trades_per_day,VZ,d1_off_d2_off_d3_off
zero,2022-02-03,,False,False,current_1pct,max_new_trades_per_day,JNJ,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,COP,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,DVN,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,CVX,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,REGN,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,GS,d1_off_d2_off_d3_off
zero,2022-02-04,,False,False,current_1pct,max_new_trades_per_day,EOG,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,GS,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,MPC,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,WFC,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,XLF,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,XOM,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,DIS,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,JPM,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,MS,d1_off_d2_off_d3_off
zero,2022-02-07,,False,False,current_1pct,max_new_trades_per_day,PSX,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,C,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,CVS,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,IWM,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,KO,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,XLF,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,MRVL,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,RTX,d1_off_d2_off_d3_off
zero,2022-02-08,,False,False,current_1pct,max_new_trades_per_day,GS,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,already_held_or_pending,BMY,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,CMG,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,CRWD,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,MU,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,SOXX,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,AAPL,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,IBB,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,MSFT,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,RTX,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,C,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,MPC,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,ZS,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,COP,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,CVX,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,QCOM,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,TSLA,d1_off_d2_off_d3_off
zero,2022-02-09,,False,False,current_1pct,max_new_trades_per_day,XLP,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,NOW,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,BAC,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,BX,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,C,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,COP,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,GE,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,ISRG,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,JPM,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,CVX,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,LULU,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,PSX,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,MS,d1_off_d2_off_d3_off
zero,2022-02-10,,False,False,current_1pct,max_new_trades_per_day,GS,d1_off_d2_off_d3_off
zero,2022-02-11,,False,False,current_1pct,max_new_trades_per_day,DVN,d1_off_d2_off_d3_off
zero,2022-02-11,,False,False,current_1pct,max_new_trades_per_day,PM,d1_off_d2_off_d3_off
zero,2022-02-11,,False,False,current_1pct,max_new_trades_per_day,GLD,d1_off_d2_off_d3_off
zero,2022-02-11,,False,False,current_1pct,max_new_trades_per_day,WFC,d1_off_d2_off_d3_off
zero,2022-02-11,,False,False,current_1pct,max_new_trades_per_day,JPM,d1_off_d2_off_d3_off
zero,2022-02-15,,False,False,current_1pct,max_new_trades_per_day,PLTR,d1_off_d2_off_d3_off
zero,2022-02-15,,False,False,current_1pct,max_new_trades_per_day,VZ,d1_off_d2_off_d3_off
zero,2022-02-16,,False,False,current_1pct,max_new_trades_per_day,FCX,d1_off_d2_off_d3_off
zero,2022-02-16,,False,False,current_1pct,max_new_trades_per_day,GE,d1_off_d2_off_d3_off
zero,2022-02-16,,False,False,current_1pct,max_new_trades_per_day,NEM,d1_off_d2_off_d3_off
zero,2022-02-16,,False,False,current_1pct,max_new_trades_per_day,JPM,d1_off_d2_off_d3_off
zero,2022-02-17,,False,False,current_1pct,max_new_trades_per_day,COST,d1_off_d2_off_d3_off
zero,2022-02-23,,False,False,current_1pct,max_new_trades_per_day,NEM,d1_off_d2_off_d3_off
zero,2022-03-01,,False,False,current_1pct,max_new_trades_per_day,GLD,d1_off_d2_off_d3_off
zero,2022-03-01,,False,False,current_1pct,max_new_trades_per_day,NET,d1_off_d2_off_d3_off
zero,2022-03-02,,False,False,current_1pct,max_new_trades_per_day,KO,d1_off_d2_off_d3_off
zero,2022-03-02,,False,False,current_1pct,max_new_trades_per_day,VZ,d1_off_d2_off_d3_off
zero,2022-03-02,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-03-03,,False,False,current_1pct,max_new_trades_per_day,CSCO,d1_off_d2_off_d3_off
zero,2022-03-03,,False,False,current_1pct,max_new_trades_per_day,VZ,d1_off_d2_off_d3_off
zero,2022-03-03,,False,False,current_1pct,max_new_trades_per_day,ELV,d1_off_d2_off_d3_off
zero,2022-03-03,,False,False,current_1pct,max_new_trades_per_day,KO,d1_off_d2_off_d3_off
zero,2022-03-03,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-04,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-03-04,,False,False,current_1pct,max_new_trades_per_day,XOM,d1_off_d2_off_d3_off
zero,2022-03-04,,False,False,current_1pct,max_new_trades_per_day,CVX,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,GLD,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,WMT,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,EOG,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,JNJ,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,ABBV,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,DVN,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,XLI,d1_off_d2_off_d3_off
zero,2022-03-07,,False,False,current_1pct,max_new_trades_per_day,CI,d1_off_d2_off_d3_off
zero,2022-03-11,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-11,,False,False,current_1pct,max_new_trades_per_day,PANW,d1_off_d2_off_d3_off
zero,2022-03-11,,False,False,current_1pct,max_new_trades_per_day,VRTX,d1_off_d2_off_d3_off
zero,2022-03-11,,False,False,current_1pct,max_new_trades_per_day,WMT,d1_off_d2_off_d3_off
zero,2022-03-14,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-14,,False,False,current_1pct,max_new_trades_per_day,BMY,d1_off_d2_off_d3_off
zero,2022-03-14,,False,False,current_1pct,max_new_trades_per_day,WMT,d1_off_d2_off_d3_off
zero,2022-03-14,,False,False,current_1pct,max_new_trades_per_day,XLU,d1_off_d2_off_d3_off
zero,2022-03-15,,False,False,current_1pct,max_new_trades_per_day,ABBV,d1_off_d2_off_d3_off
zero,2022-03-15,,False,False,current_1pct,max_new_trades_per_day,LIN,d1_off_d2_off_d3_off
zero,2022-03-15,,False,False,current_1pct,max_new_trades_per_day,VRTX,d1_off_d2_off_d3_off
zero,2022-03-15,,False,False,current_1pct,max_new_trades_per_day,XLU,d1_off_d2_off_d3_off
zero,2022-03-15,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-16,,False,False,current_1pct,max_new_trades_per_day,UNH,d1_off_d2_off_d3_off
zero,2022-03-17,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-17,,False,False,current_1pct,max_new_trades_per_day,CRWD,d1_off_d2_off_d3_off
zero,2022-03-17,,False,False,current_1pct,max_new_trades_per_day,XLU,d1_off_d2_off_d3_off
zero,2022-03-17,,False,False,current_1pct,max_new_trades_per_day,MRK,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,CRWD,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,DE,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,MDT,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,SPGI,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,BA,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,ELV,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,NEM,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,HD,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,UNH,d1_off_d2_off_d3_off
zero,2022-03-18,,False,False,current_1pct,max_new_trades_per_day,MRK,d1_off_d2_off_d3_off
zero,2022-03-21,,False,False,current_1pct,max_new_trades_per_day,BAC,d1_off_d2_off_d3_off
zero,2022-03-21,,False,False,current_1pct,max_new_trades_per_day,PFE,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,QCOM,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,DIA,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,IWM,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,NFLX,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,already_held_or_pending,AMD,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,MRVL,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,SCHW,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,C,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,F,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,GM,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,INTC,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,FCX,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,already_held_or_pending,XLB,d1_off_d2_off_d3_off
zero,2022-03-22,,False,False,current_1pct,max_new_trades_per_day,MS,d1_off_d2_off_d3_off
zero,2022-03-23,,False,False,current_1pct,max_new_trades_per_day,NEM,d1_off_d2_off_d3_off
zero,2022-03-23,,False,False,current_1pct,max_new_trades_per_day,OXY,d1_off_d2_off_d3_off
zero,2022-03-23,,False,False,current_1pct,max_new_trades_per_day,CVX,d1_off_d2_off_d3_off
zero,2022-03-23,,False,False,current_1pct,max_new_trades_per_day,RTX,d1_off_d2_off_d3_off
zero,2022-03-24,,False,False,current_1pct,max_new_trades_per_day,GM,d1_off_d2_off_d3_off
zero,2022-03-24,,False,False,current_1pct,max_new_trades_per_day,META,d1_off_d2_off_d3_off
zero,2022-03-24,,False,False,current_1pct,max_new_trades_per_day,T,d1_off_d2_off_d3_off
zero,2022-03-24,,False,False,current_1pct,already_held_or_pending,COP,d1_off_d2_off_d3_off
zero,2022-03-24,,False,False,current_1pct,max_new_trades_per_day,AVGO,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,CVX,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,XLE,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,ABBV,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,GOOGL,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,LIN,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,MSFT,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,XLK,d1_off_d2_off_d3_off
zero,2022-03-25,,False,False,current_1pct,max_new_trades_per_day,XLY,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,QQQ,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,XLY,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,XLU,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,APD,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,MU,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,JNJ,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,NET,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,PFE,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,SBUX,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,UBER,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,XLK,d1_off_d2_off_d3_off
zero,2022-03-28,,False,False,current_1pct,max_new_trades_per_day,V,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,already_held_or_pending,AMZN,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,NET,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,SOXX,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,AAPL,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,AMAT,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,AMD,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,GOOGL,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,PFE,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,PG,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,SBUX,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,XLI,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,XLK,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,MU,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,NVDA,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,KO,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,AXP,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,BAC,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,CMG,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,INTC,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,JPM,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,MMM,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,QCOM,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,SCHW,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,USB,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,WFC,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,XLF,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,ZS,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,MSFT,d1_off_d2_off_d3_off
zero,2022-03-29,,False,False,current_1pct,max_new_trades_per_day,ABBV,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,CRWD,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,GE,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,MMM,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,MRK,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,REGN,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,XLB,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,XLI,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,XLV,d1_off_d2_off_d3_off
zero,2022-03-30,,False,False,current_1pct,max_new_trades_per_day,JNJ,d1_off_d2_off_d3_off
